subscriber_number|subscriber_id|bureau|alert_type|AlertId|create_date|vendor|fraud
575770000397|2906328|Experian|Fraud Statement|6373951543|2019-03-13||0
552930004996|2939088|Experian|Fraud Statement|6373961317|2019-03-13||0
911077509944|2815991|Experian|Fraud Statement|6373939301|2019-03-13||0
490407254753|6046180|Experian|Fraud Statement|6373945409|2019-03-13||0
619945808368|5981565|Experian|Fraud Statement|6373936349|2019-03-13||0
433376630637|6038639|Experian|Fraud Statement|6373964825|2019-03-13||0
767777102417|5151564|Experian|Fraud Statement|6373967319|2019-03-13||0
578891986709|4963319|Experian|Fraud Statement|6373952109|2019-03-13||0
278646489480|6198603|Experian|Fraud Statement|6373965287|2019-03-13||0
284928199770|5550842|Experian|Fraud Statement|6373968427|2019-03-13||0
580175210102|4733417|Experian|Fraud Statement|6373943759|2019-03-13||0
084362006769|4149437|TransUnion|Fraud  Alert||2019-03-13|Unknown|0
182431186113|3982851|TransUnion|Fraud  Alert||2019-03-13|Unknown|0
595350869230|4042059|TransUnion|Fraud  Alert||2019-03-13|Unknown|1
800040127162|5350265|TransUnion|Fraud Statement|6377351059|2019-03-13|Unknown|0
675412152815|4806902|TransUnion|Fraud Statement|6376886441|2019-03-13|Unknown|0
155020750659|5548693|TransUnion|Fraud Statement|6378392831|2019-03-13|Unknown|0
121200953703|2972519|TransUnion|Fraud Statement|6378374727|2019-03-13|Unknown|0
906193969749|3803951|TransUnion|Fraud Statement|6378649039|2019-03-13|Unknown|0
034676691332|3808925|TransUnion|Fraud Statement|6379500625|2019-03-13|Unknown|0
687114249972|2972520|TransUnion|Fraud Statement|6378644459|2019-03-14|Unknown|0
0278885742380|5161263|TransUnion|Fraud Statement|6377967337|2019-03-14|Unknown|0
223114069942|4864361|TransUnion|Fraud Statement|6380210255|2019-03-14|Unknown|0
544686297647|5278914|TransUnion|Fraud Statement|6378014701|2019-03-14|Unknown|0
929214560661|5086032|TransUnion|Fraud Statement|6380388647|2019-03-14|Unknown|0
665220931608|6181710|TransUnion|Fraud Statement|6377853633|2019-03-14|Unknown|1
592463024419|3152628|TransUnion|Fraud Statement|6380674055|2019-03-14|Unknown|0
619945808368|5981565|TransUnion|Fraud Statement|6381585611|2019-03-14|Unknown|0
943841712255|5935902|TransUnion|Fraud Statement|6381097249|2019-03-14|Unknown|1
580175210102|4733417|TransUnion|Fraud Statement|6381758767|2019-03-14|Unknown|1
645718612713|4238584|TransUnion|Fraud Statement|6381194971|2019-03-14|Unknown|0
056119363990|5778470|TransUnion|Fraud Alert||2019-03-14|Unknown|1
672449155164|2943138|TransUnion|Fraud Statement|6381083097|2019-03-14|Unknown|0
516196456240|5740807|TransUnion|Fraud Statement|6380896761|2019-03-14|Unknown|0
045366107295|6037592|TransUnion|Fraud Statement|6380724139|2019-03-14|Unknown|1
284928199770|5550842|TransUnion|Fraud Statement|6380826865|2019-03-14|Unknown|1
183653336915|5055360|TransUnion|Fraud Statement|6380944957|2019-03-14|Unknown|0
633289471228|2169829|TransUnion|Fraud Alert||2019-03-14|Unknown|1
844583020382|4883719|TransUnion|Fraud Statement|6383163955|2019-03-14|Unknown|0
909941340823|2937510|TransUnion|Fraud Statement|6383000211|2019-03-14|Unknown|0
767777102417|5151564|TransUnion|Fraud Statement|6383033655|2019-03-14|Unknown|0
192148473201|5001763|TransUnion|Fraud Statement|6384643609|2019-03-14|Unknown|0
055630761984|1147431|TransUnion|Fraud Statement|6385249711|2019-03-14|Unknown|0
911077509944|2815991|TransUnion|Fraud Statement|6385227439|2019-03-14|Unknown|0
138286673361|5739|TransUnion|Fraud Statement|6385255223|2019-03-14|Unknown|0
645718612713|4238584|TransUnion|Fraud Statement|6385159301|2019-03-14|Unknown|0
575770000397|2906328|TransUnion|Fraud Statement|6384225387|2019-03-14|Unknown|0
552930004996|2939088|TransUnion|Fraud Statement|6385651209|2019-03-14|Unknown|1
794740249097|2730104|TransUnion|Fraud Statement|6384205269|2019-03-14|Unknown|0
490407254753|6046180|TransUnion|Fraud Statement|6384137731|2019-03-14|Unknown|1
578891986709|4963319|TransUnion|Fraud Statement|6383095159|2019-03-14|Unknown|0
627041559789|2937511|TransUnion|Fraud Statement|6384114671|2019-03-14|Unknown|0
963832828784|6013197|TransUnion|Fraud Statement|6384052823|2019-03-14|Unknown|0
661923696458|6307233|TransUnion|Fraud Statement|6384017469|2019-03-14|Unknown|1
218168027906|6243284|TransUnion|Fraud Statement|6383662641|2019-03-14|Unknown|0
322253748667|4172792|TransUnion|Fraud Statement|6383674625|2019-03-14|Unknown|0
099139577086|5072132|TransUnion|Fraud Statement|6383543251|2019-03-14|Unknown|0
377601450361|4025074|TransUnion|Fraud Statement|6383519929|2019-03-14|Unknown|0
359022359798|4899293|TransUnion|Fraud Statement|6383387573|2019-03-14|Unknown|0
488443160122|5434832|TransUnion|Fraud Statement|6382831119|2019-03-14||0
057463323980|5131345|TransUnion|Fraud Statement|6383292217|2019-03-14|Unknown|1
797226594987|6103430|TransUnion|Fraud Statement|6382656241|2019-03-14|Unknown|0
508936975287|5021734|TransUnion|Fraud Statement|6382640707|2019-03-14|Unknown|0
324909188029|3713179|TransUnion|Fraud Statement|6382638475|2019-03-14|Unknown|0
331748412976|2148229|TransUnion|Fraud Statement|6382613851|2019-03-14|Unknown|0
885635041273|6009633|Experian|Fraud Statement|6382365895|2019-03-14||0
237302216799|4447394|Experian|Fraud Statement|6382348577|2019-03-14||0
421965059653|5050636|Experian|Fraud Statement|6382357235|2019-03-14||0
099139577086|5072132|Experian|Fraud Statement|6382341523|2019-03-14||0
820536110017|4498625|Experian|Fraud Statement|6382347689|2019-03-14||0
184819590124|6122800|Experian|Fraud Statement|6382336297|2019-03-14||0
844583020382|4883719|Experian|Fraud Statement|6382330989|2019-03-14||0
012593066085|5445826|Experian|Fraud Statement|6382370209|2019-03-14||0
128729206214|2859708|Experian|Fraud Statement|6382371155|2019-03-14||0
356567560047|2859707|Experian|Fraud Statement|6382366065|2019-03-14||0
166418121289|5945767|Experian|Fraud Statement|6382344947|2019-03-14||0
766804285397|3668612|Experian|Fraud Statement|6382353489|2019-03-14||0
797226594987|6103430|Experian|Fraud Statement|6382346357|2019-03-14||0
661923696458|6307233|Experian|Fraud Statement|6382377737|2019-03-14||0
170294660491|5158319|TransUnion|Fraud Statement|6385529703|2019-03-14|Unknown|0
902149515694|2977710|TransUnion|Fraud Statement|6385630657|2019-03-14|Unknown|0
613761549643|5001764|TransUnion|Fraud Alert||2019-03-14|Unknown|1
698689411348|4976187|TransUnion|Fraud Alert||2019-03-14|Unknown|1
248526196635|3780898|TransUnion|Fraud Alert||2019-03-14|Unknown|1
080587617976|5873658|Experian|Fraud Statement|6387415911|2019-03-15||0
551540911814|3084380|Experian|Fraud Statement|6387415035|2019-03-15||0
384220285091|6098424|Experian|Fraud Statement|6387409237|2019-03-15||0
552271300415|6163788|Experian|Fraud Statement|6387425697|2019-03-15||0
203180653655|5884778|Experian|Fraud Statement|6387436209|2019-03-15||0
821634412024|4895573|Experian|Fraud Statement|6387421087|2019-03-15||0
012593066085|5445826|TransUnion|Fraud Statement|6389742053|2019-03-15|Unknown|0
128729206214|2859708|TransUnion|Fraud Statement|6389648883|2019-03-15|Unknown|0
076466279644|4546891|TransUnion|Fraud Statement|6389622003|2019-03-15|Unknown|0
104248439679|6086358|TransUnion|Fraud Statement|6390279723|2019-03-15|Unknown|0
501268938218|3752113|TransUnion|Fraud Statement|6390367941|2019-03-15|Unknown|1
727906865850|2190751|TransUnion|Fraud Statement|6390212945|2019-03-15|Unknown|0
253790325638|5432227|TransUnion|Fraud Statement|6390876819|2019-03-15|Unknown|0
820536110017|4498625|TransUnion|Fraud Statement|6390899939|2019-03-15|Unknown|0
018609894312|1614908|TransUnion|Fraud Statement|6390740277|2019-03-15|Unknown|0
237302216799|4447394|TransUnion|Fraud Statement|6391414243|2019-03-15|Unknown|1
995157386832|3715883|TransUnion|Fraud Statement|6391054725|2019-03-15|Unknown|0
766804285397|3668612|TransUnion|Fraud Statement|6390462933|2019-03-15|Unknown|1
136308541872|5917590|TransUnion|Fraud Statement|6390542903|2019-03-15|Unknown|1
009650142231|3041527|TransUnion|Fraud Statement|6390153177|2019-03-15|Unknown|0
407667264516|5643049|TransUnion|Fraud Statement|6389056747|2019-03-15|Unknown|0
421965059653|5050636|TransUnion|Fraud Statement|6389020393|2019-03-15|Unknown|0
142342770636|3719673|TransUnion|Fraud Statement|6388940609|2019-03-15|Unknown|0
780616676269|3797269|TransUnion|Fraud Statement|6388759219|2019-03-15|Unknown|0
322136234111|6161636|TransUnion|Fraud Statement|6388732787|2019-03-15|Unknown|0
204688041955|6161635|TransUnion|Fraud Statement|6388753901|2019-03-15|Unknown|0
155020750659|5548693|TransUnion|Fraud Statement|6388723437|2019-03-15|Unknown|0
643158296815|6088715|TransUnion|Fraud Statement|6388674735|2019-03-15|Unknown|0
203180653655|5884778|TransUnion|Fraud Statement|6388718589|2019-03-15|Unknown|1
821634412024|4895573|TransUnion|Fraud Statement|6388595651|2019-03-15|Unknown|0
166418121289|5945767|TransUnion|Fraud Statement|6388250643|2019-03-15|Unknown|0
407667264516|5643049|Experian|Fraud Statement|6387457203|2019-03-15||0
096446481977|4785630|Experian|Fraud Statement|6387455039|2019-03-15||0
289031010339|5887976|Experian|Fraud Statement|6387457463|2019-03-15||0
499914329299|5052783|Experian|Fraud Statement|6387448257|2019-03-15||0
695587229337|5003812|TransUnion|Fraud Alert||2019-03-15|Unknown|1
534042117350|2778559|TransUnion|Fraud  Alert||2019-03-16|Unknown|0
721175689801|2778560|TransUnion|Fraud  Alert||2019-03-16|Unknown|0
123588593278|4696304|TransUnion|Fraud Statement|6395713473|2019-03-16|Unknown|1
184819590124|6122800|TransUnion|Fraud Statement|6395732143|2019-03-16|Unknown|0
099179377695|6385822|TransUnion|Fraud Statement|6395416457|2019-03-16|Unknown|1
569310431195|4844336|TransUnion|Fraud Statement|6395884829|2019-03-16|Unknown|0
102458433632|5057570|TransUnion|Fraud Statement|6395866845|2019-03-16|Unknown|0
080587617976|5873658|TransUnion|Fraud Statement|6395869517|2019-03-16|Unknown|1
155847984470|6291960|TransUnion|Fraud Statement|6395835055|2019-03-16|Unknown|1
630067372066|4847923|TransUnion|Fraud Statement|6395364917|2019-03-16|Unknown|0
0272385852054|5147134|TransUnion|Fraud Statement|6396081429|2019-03-16|Unknown|0
552271300415|6163788|TransUnion|Fraud Statement|6395961221|2019-03-16|Unknown|0
862138981179|5297651|TransUnion|Fraud Statement|6395208873|2019-03-16|Unknown|0
499914329299|5052783|TransUnion|Fraud Statement|6395057925|2019-03-16|Unknown|0
300594440911|3550816|TransUnion|Fraud Statement|6394991821|2019-03-16|Unknown|0
963630044221|5685727|TransUnion|Fraud Statement|6394851739|2019-03-16|Unknown|0
551072361387|5632057|TransUnion|Fraud Statement|6394734023|2019-03-16|Unknown|0
289031010339|5887976|TransUnion|Fraud Statement|6394736149|2019-03-16|Unknown|0
155687252767|5006408|TransUnion|Fraud Statement|6394743915|2019-03-16|Unknown|0
848697382444|4302722|TransUnion|Fraud Statement|6394405895|2019-03-16|Unknown|0
946492271138|3040804|TransUnion|Fraud Statement|6394234177|2019-03-16|Unknown|0
313038238678|3883693|TransUnion|Fraud Statement|6394172985|2019-03-16|Unknown|1
593631332138|4907183|TransUnion|Fraud Statement|6394134671|2019-03-16|Unknown|0
313038238678|3883693|Experian|Fraud Statement|6393813045|2019-03-16||0
593631332138|4907183|Experian|Fraud Statement|6393812199|2019-03-16||0
946492271138|3040804|Experian|Fraud Statement|6393771689|2019-03-16||0
300594440911|3550816|Experian|Fraud Statement|6393793765|2019-03-16||0
377618900763|5586549|Experian|Fraud Statement|6393783029|2019-03-16||0
803357853556|5992502|Experian|Fraud Statement|6393783547|2019-03-16||0
428669044864|5340062|Experian|Fraud Statement|6393795227|2019-03-16||0
678258625675|5771835|Experian|Fraud Statement|6393789309|2019-03-16||0
294215976421|4827269|Experian|Fraud Statement|6393779759|2019-03-16||0
941887132817|5916775|Experian|Fraud Statement|6393800829|2019-03-16||0
263664847844|6107661|Experian|Fraud Statement|6393793407|2019-03-16||0
155687252767|5006408|Experian|Fraud Statement|6393780839|2019-03-16||0
443144901979|5886508|Experian|Fraud Statement|6393810435|2019-03-16||0
569310431195|4844336|Experian|Fraud Statement|6393807133|2019-03-16||0
610798478746|3720770|TransUnion|Fraud  Alert||2019-03-16|Unknown|0
712530573162|4480427|TransUnion|Fraud Alert||2019-03-16|Unknown|1
0735189542939|4429465|TransUnion|Fraud Alert||2019-03-17|Unknown|1
276190256303|5317902|TransUnion|Fraud Statement|6398339606|2019-03-17|Unknown|0
102135365816|6137219|Experian|Fraud Statement|6397716218|2019-03-17||0
960246274854|5535586|Experian|Fraud Statement|6397717292|2019-03-17||0
297838247867|5079249|Experian|Fraud Statement|6397719716|2019-03-17||0
106656270198|5920009|Experian|Fraud Statement|6397714492|2019-03-17||0
652734137554|3804667|Experian|Fraud Statement|6397714180|2019-03-17||0
506345075918|4837222|Experian|Fraud Statement|6397714838|2019-03-17||0
453229882260|3656776|Experian|Fraud Statement|6397715862|2019-03-17||0
836708481138|4821494|Experian|Fraud Statement|6397711334|2019-03-17||0
0834581283616|4391217|Experian|Fraud Statement|6397719504|2019-03-17||0
941887132817|5916775|Experian|Fraud Statement|6397718906|2019-03-17||0
120919367331|5700301|Experian|Fraud Statement|6397720326|2019-03-17||0
0174533832756|6365823|Experian|Fraud Statement|6397722656|2019-03-17||0
455366988292|5717936|TransUnion|Fraud Alert||2019-03-17|Unknown|1
941887132817|5916775|TransUnion|Fraud Statement|6399553798|2019-03-17|Unknown|1
678258625675|5771835|TransUnion|Fraud Statement|6399046422|2019-03-17|Unknown|0
443144901979|5886508|TransUnion|Fraud Statement|6399608892|2019-03-17|Unknown|0
294215976421|4827269|TransUnion|Fraud Statement|6398987030|2019-03-17|Unknown|0
712086053972|4450307|TransUnion|Fraud Statement|6398727448|2019-03-17|Unknown|0
377618900763|5586549|TransUnion|Fraud Statement|6401527432|2019-03-17|Unknown|0
020610634651|3088906|TransUnion|Fraud Statement|6402393664|2019-03-17|Unknown|0
263664847844|6107661|TransUnion|Fraud Statement|6402672680|2019-03-17|Unknown|0
268489643413|5105530|TransUnion|Fraud Statement|6402844252|2019-03-17|Unknown|0
881918985909|2190750|TransUnion|Fraud Statement|6402099652|2019-03-17|Unknown|0
530398232285|6075000|TransUnion|Fraud Statement|6402068222|2019-03-17|Unknown|0
547251102562|3350672|TransUnion|Fraud Statement|6402038934|2019-03-17|Unknown|0
028604491257|3778086|TransUnion|Fraud  Alert||2019-03-17|Unknown|0
163974734996|4263252|TransUnion|Fraud Statement|6400232528|2019-03-17|Unknown|0
553069371845|4723892|TransUnion|Fraud Statement|6403312062|2019-03-17|Unknown|0
864288048807|3783938|TransUnion|Fraud Alert||2019-03-17|Unknown|1
453229882260|3656776|TransUnion|Fraud Statement|6399491576|2019-03-17|Unknown|1
836708481138|4821494|TransUnion|Fraud Statement|6402575330|2019-03-17|Unknown|1
745215131899|6218718|TransUnion|Fraud Alert||2019-03-18|Unknown|1
0302713573386|6260906|Experian|Fraud Statement|6404138452|2019-03-18||0
325616085736|5483153|Experian|Fraud Statement|6404147546|2019-03-18||0
0628419168787|6286557|Experian|Fraud Statement|6404158940|2019-03-18||0
082791276315|4788415|Experian|Fraud Statement|6404163572|2019-03-18||0
584940357786|5532398|Experian|Fraud Statement|6404163750|2019-03-18||0
206659065249|4705959|Experian|Fraud Statement|6404158416|2019-03-18||0
102135365816|6137219|TransUnion|Fraud Statement|6405354616|2019-03-18|Unknown|0
0981178090156|6391148|TransUnion|Fraud Statement|6404815418|2019-03-18|Unknown|0
652734137554|3804667|TransUnion|Fraud Statement|6404600198|2019-03-18|Unknown|0
711120990263|4032346|TransUnion|Fraud Statement|6404537260|2019-03-18|Unknown|0
297838247867|5079249|TransUnion|Fraud Statement|6406100206|2019-03-18|Unknown|0
668041931422|4258385|TransUnion|Fraud  Alert||2019-03-18|Unknown|0
946210641448|4669015|TransUnion|Fraud  Alert||2019-03-18|Unknown|0
960246274854|5535586|TransUnion|Fraud Statement|6407405978|2019-03-18|Unknown|0
463054636077|3589444|TransUnion|Fraud  Alert||2019-03-19|Unknown|0
178167704702|5944668|Experian|Fraud Statement|6408227216|2019-03-19||0
767577704620|5174223|Experian|Fraud Statement|6408227634|2019-03-19||0
363634026535|4971136|Experian|Fraud Statement|6408211960|2019-03-19||0
369343505930|4546126|Experian|Fraud Statement|6408219872|2019-03-19||0
097908346718|3656455|Experian|Fraud Statement|6408223444|2019-03-19||0
352858120237|4673694|Experian|Fraud Statement|6408226070|2019-03-19||0
110941287825|4602763|Experian|Fraud Statement|6408206352|2019-03-19||0
0130564981198|5146960|Experian|Fraud Statement|6408221456|2019-03-19||0
105181972927|2911425|Experian|Fraud Statement|6408221918|2019-03-19||0
725199710849|3114647|Experian|Fraud Statement|6408200582|2019-03-19||0
621472294964|4987241|Experian|Fraud Statement|6408202038|2019-03-19||0
756127471346|4987243|Experian|Fraud Statement|6408202050|2019-03-19||0
292534791009|2947284|TransUnion|Fraud Statement|6409977642|2019-03-19|Unknown|0
661455371745|4807350|TransUnion|Fraud Statement|6409623334|2019-03-19|Unknown|0
765637616467|6031833|TransUnion|Fraud Statement|6409663184|2019-03-19|Unknown|0
190196737107|6031836|TransUnion|Fraud Statement|6409610094|2019-03-19|Unknown|0
0834581283616|4391217|TransUnion|Fraud Statement|6409633356|2019-03-19|Unknown|1
114028518720|5699563|TransUnion|Fraud Statement|6409441356|2019-03-19|Unknown|1
0302713573386|6260906|TransUnion|Fraud Statement|6409493350|2019-03-19|Unknown|0
096446481977|4785630|TransUnion|Fraud Statement|6409264554|2019-03-19|Unknown|0
604247094906|3741062|TransUnion|Fraud Statement|6409012968|2019-03-19|Unknown|0
0174533832756|6365823|TransUnion|Fraud Statement|6408973982|2019-03-19|Unknown|0
638978470542|5712070|TransUnion|Fraud Statement|6408834534|2019-03-19|Unknown|0
767577704620|5174223|TransUnion|Fraud Statement|6408711228|2019-03-19|Unknown|0
464446527585|4119360|TransUnion|Fraud Statement|6408459220|2019-03-19|Unknown|0
111788106964|5991335|Experian|Fraud Statement|6408236896|2019-03-19||0
0205509656299|6354014|Experian|Fraud Statement|6408236216|2019-03-19||0
672255576357|4683625|TransUnion|Fraud  Alert||2019-03-19|Unknown|0
254023238646|5860765|Experian|Fraud Statement|6412290408|2019-03-20||0
0834581283616|4391217|Experian|Fraud Statement|6412271212|2019-03-20||0
767129225947|6313096|Experian|Fraud Statement|6412251328|2019-03-20||0
347546196194|5063451|Experian|Fraud Statement|6412254084|2019-03-20||0
316101875222|5982455|Experian|Fraud Statement|6412254784|2019-03-20||0
338654712607|3397376|Experian|Fraud Statement|6412256538|2019-03-20||0
496825264341|6099834|Experian|Fraud Statement|6412261940|2019-03-20||0
298460089360|5102450|Experian|Fraud Statement|6412275362|2019-03-20||0
113956066463|5158971|Experian|Fraud Statement|6412275968|2019-03-20||0
256063111462|5278059|Experian|Fraud Statement|6412276384|2019-03-20||0
808683596689|2854908|Experian|Fraud Statement|6412245070|2019-03-20||0
106316051812|5820752|Experian|Fraud Statement|6412267876|2019-03-20||0
508066059960|4558650|Experian|Fraud Statement|6412273440|2019-03-20||0
426841219843|6186043|Experian|Fraud Statement|6412257472|2019-03-20||0
451731741093|2866866|Experian|Fraud Statement|6412267212|2019-03-20||0
332747390841|5933099|Experian|Fraud Statement|6412285016|2019-03-20||0
352858120237|4673694|TransUnion|Fraud Statement|6414610452|2019-03-20|Unknown|1
853031435421|3427063|TransUnion|Fraud Statement|6414450166|2019-03-20|Unknown|0
277182768903|2940782|TransUnion|Fraud Statement|6414381434|2019-03-20|Unknown|0
725199710849|3114647|TransUnion|Fraud Statement|6414345462|2019-03-20|Unknown|0
617226410613|4016063|TransUnion|Fraud Statement|6413537138|2019-03-20|Unknown|0
735761918429|4016062|TransUnion|Fraud Statement|6413533638|2019-03-20|Unknown|0
451731741093|2866866|TransUnion|Fraud Statement|6413197012|2019-03-20|Unknown|0
0834963558610|6390855|TransUnion|Fraud Statement|6413223314|2019-03-20|Unknown|0
295282855243|5824166|TransUnion|Fraud Statement|6413121664|2019-03-20|Unknown|0
0205509656299|6354014|TransUnion|Fraud Statement|6413124918|2019-03-20|Unknown|0
363634026535|4971136|TransUnion|Fraud Statement|6412985354|2019-03-20|Unknown|0
178167704702|5944668|TransUnion|Fraud Statement|6417179384|2019-03-20|Unknown|0
332747390841|5933099|TransUnion|Fraud Statement|6417116080|2019-03-20|Unknown|0
518043376677|3737539|TransUnion|Fraud Statement|6416915864|2019-03-20|Unknown|1
446167864438|1822487|TransUnion|Fraud Statement|6416791782|2019-03-20|Unknown|0
673375062449|1822549|TransUnion|Fraud Statement|6416793870|2019-03-20|Unknown|0
113956066463|5158971|TransUnion|Fraud Statement|6416708370|2019-03-20|Unknown|0
710500980727|6201539|TransUnion|Fraud Statement|6416686196|2019-03-20|Unknown|0
685129137388|6372842|TransUnion|Fraud  Alert||2019-03-20|Unknown|0
0130564981198|5146960|TransUnion|Fraud Statement|6416498526|2019-03-20|Unknown|0
252260961223|6385979|TransUnion|Fraud Statement|6416163244|2019-03-20|Unknown|0
097908346718|3656455|TransUnion|Fraud Statement|6416079188|2019-03-20|Unknown|0
111788106964|5991335|TransUnion|Fraud Statement|6415866708|2019-03-20|Unknown|1
508066059960|4558650|TransUnion|Fraud Statement|6415869098|2019-03-20|Unknown|0
0954004834781|4426299|TransUnion|Fraud Statement|6415710292|2019-03-20|Unknown|0
756127471346|4987243|TransUnion|Fraud Statement|6415489576|2019-03-20|Unknown|0
621472294964|4987241|TransUnion|Fraud Statement|6415490398|2019-03-20|Unknown|0
290649054280|3758455|TransUnion|Fraud Statement|6415558726|2019-03-20|Unknown|0
369343505930|4546126|TransUnion|Fraud Statement|6415381946|2019-03-20|Unknown|1
106316051812|5820752|TransUnion|Fraud Statement|6415237298|2019-03-20|Unknown|0
129495645559|3771914|TransUnion|Fraud Statement|6414991214|2019-03-20|Unknown|0
906035885587|5716096|TransUnion|Fraud  Alert||2019-03-20|Unknown|0
294882559785|4117943|TransUnion|Fraud Statement|6420814088|2019-03-21|Unknown|0
077484349003|5443006|TransUnion|Fraud Statement|6421267728|2019-03-21|Unknown|0
315478171293|4742001|TransUnion|Fraud Statement|6420787016|2019-03-21|Unknown|1
793229252233|3721590|TransUnion|Fraud Statement|6421011722|2019-03-21|Unknown|0
035756062404|4703406|TransUnion|Fraud Statement|6420764554|2019-03-21|Unknown|1
411065743074|3188429|TransUnion|Fraud Statement|6421904124|2019-03-21|Unknown|1
148647666792|3764177|TransUnion|Fraud Statement|6422667554|2019-03-21|Unknown|0
503251200072|4905672|TransUnion|Fraud Statement|6422928272|2019-03-21|Unknown|0
114037401120|4297479|TransUnion|Fraud Statement|6422923008|2019-03-21|Unknown|0
0697968891093|4062662|TransUnion|Fraud Statement|6422892738|2019-03-21|Unknown|0
431203586612|5875804|TransUnion|Fraud Statement|6422480814|2019-03-21|Unknown|0
657974457861|5289306|TransUnion|Fraud Statement|6422483254|2019-03-21|Unknown|0
352858120237|4673694|TransUnion|Fraud Statement|6421518778|2019-03-21|Unknown|1
904199359477|6391737|TransUnion|Fraud Statement|6422218348|2019-03-21|Unknown|0
793454259945|5480461|TransUnion|Fraud Statement|6421582078|2019-03-21|Unknown|0
316101875222|5982455|TransUnion|Fraud Statement|6422013094|2019-03-21|Unknown|0
609851767499|5597993|TransUnion|Fraud Statement|6422012408|2019-03-21|Unknown|0
299734964970|5771826|TransUnion|Fraud Statement|6421801108|2019-03-21|Unknown|1
748917064911|3770352|TransUnion|Fraud Statement|6421903808|2019-03-21|Unknown|1
496825264341|6099834|TransUnion|Fraud Statement|6421653546|2019-03-21|Unknown|1
808683596689|2854908|TransUnion|Fraud Statement|6421714666|2019-03-21|Unknown|1
646150860744|4703407|TransUnion|Fraud Statement|6421232686|2019-03-21|Unknown|1
256063111462|5278059|TransUnion|Fraud Statement|6421754886|2019-03-21|Unknown|0
192021405848|2134929|TransUnion|Fraud Statement|6421746934|2019-03-21|Unknown|0
068469742111|5597992|TransUnion|Fraud Statement|6422008510|2019-03-21|Unknown|1
651552744446|5943895|TransUnion|Fraud Statement|6421576736|2019-03-21|Unknown|0
347546196194|5063451|TransUnion|Fraud Statement|6421493592|2019-03-21|Unknown|0
254023238646|5860765|TransUnion|Fraud Statement|6420697008|2019-03-21|Unknown|1
298460089360|5102450|TransUnion|Fraud Statement|6420624686|2019-03-21|Unknown|1
473850133604|5651741|TransUnion|Fraud Statement|6420599858|2019-03-21|Unknown|1
426841219843|6186043|TransUnion|Fraud Statement|6420544270|2019-03-21|Unknown|0
431203586612|5875804|Experian|Fraud Statement|6420212366|2019-03-21||0
426841219843|6186043|Experian|Fraud Statement|6420220412|2019-03-21||0
503885626822|4781897|Experian|Fraud Statement|6420222612|2019-03-21||0
808683596689|2854908|Experian|Fraud Statement|6420217006|2019-03-21||0
503251200072|4905672|Experian|Fraud Statement|6420225280|2019-03-21||0
155550991641|2910367|Experian|Fraud Statement|6420239404|2019-03-21||0
960758272336|6203766|Experian|Fraud Statement|6420244338|2019-03-21||0
860075087089|4672812|Experian|Fraud Statement|6420226270|2019-03-21||0
457591145174|2483753|Experian|Fraud Statement|6420231470|2019-03-21||0
168061674026|2263258|Experian|Fraud Statement|6420240280|2019-03-21||0
411065743074|3188429|Experian|Fraud Statement|6420208066|2019-03-21||0
609851767499|5597993|Experian|Fraud Statement|6420208282|2019-03-21||0
068469742111|5597992|Experian|Fraud Statement|6420208288|2019-03-21||0
646150860744|4703407|Experian|Fraud Statement|6420209040|2019-03-21||0
035756062404|4703406|Experian|Fraud Statement|6420209054|2019-03-21||0
299734964970|5771826|Experian|Fraud Statement|6420209984|2019-03-21||0
155550991641|2910367|TransUnion|Fraud Statement|6422397386|2019-03-21|Unknown|0
904448512945|2518572|TransUnion|Fraud Statement|6421248052|2019-03-21|Unknown|0
338654712607|3397376|TransUnion|Fraud Statement|6420716240|2019-03-21|Unknown|0
437858378014|3845540|TransUnion|Fraud Statement|6422342304|2019-03-21|Unknown|0
433489669643|4084250|TransUnion|Fraud Statement|6422930582|2019-03-21|Unknown|0
168061674026|2263258|TransUnion|Fraud Statement|6422106668|2019-03-21|Unknown|0
0423360494064|6276131|TransUnion|Fraud Alert||2019-03-21|Unknown|1
883904531083|3158531|TransUnion|Fraud  Alert||2019-03-21|Unknown|0
775711993218|3877713|TransUnion|Fraud  Alert||2019-03-21|Unknown|0
256441071007|3813015|Experian|Fraud Statement|6425732032|2019-03-22||0
996598337585|4667075|Experian|Fraud Statement|6425733998|2019-03-22||0
996598337585|4667075|Experian|Fraud Statement|6425734004|2019-03-22||0
629587867237|1763559|Experian|Fraud Statement|6425738230|2019-03-22||0
499884007249|4679002|Experian|Fraud Statement|6425746792|2019-03-22||0
496403590289|5572421|Experian|Fraud Statement|6425756476|2019-03-22||0
714211030118|3880400|Experian|Fraud Statement|6425727068|2019-03-22||0
255683520720|1763533|Experian|Fraud Statement|6425733916|2019-03-22||0
807101169075|2894930|TransUnion|Fraud Statement|6426515378|2019-03-22|Unknown|1
793182677453|5336737|TransUnion|Fraud Statement|6426454706|2019-03-22|Unknown|0
559281303391|4100112|TransUnion|Fraud Statement|6428109896|2019-03-22|Unknown|0
205287192485|2175283|TransUnion|Fraud Statement|6428094756|2019-03-22|Unknown|0
960758272336|6203766|TransUnion|Fraud Statement|6428101338|2019-03-22|Unknown|0
777429819314|2840539|TransUnion|Fraud Statement|6427707152|2019-03-22|Unknown|0
141838758490|2845719|TransUnion|Fraud Statement|6427809034|2019-03-22|Unknown|0
